Date,PM2.5,SO42-,NO3-,Cl-,Na+,NH4+,K+,Mg2+,Ca2+,OC,EC,Si,S,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,As,Se,Br,Ba,Pb
2020-01-01 1:00,16 ,1.584357143,1.560408333,0.394242857,0.029845455,0.892083333,0.0524875,0.003914286,0.016435714,3.13866484,0.638005078,0.0089,1.037,0.1553,0.016158,0.004683,0.000607,0.000808,0.002766,0.086559,0.00005,0.003157,0.01552,0.004526,0.000094,0.002518,0.000195,0.019842
2020-01-01 2:00,16 ,1.594257143,1.759508333,0.403542857,0.032145455,0.885883333,0.0436875,0.003314286,0.018435714,3.55275684,0.720289478,0.0089,1.071,0.152184,0.02004,0.006398,0.000418,0.000945,0.003109,0.114963,0.00005,0.004755,0.016444,0.004465,0.000097,0.002555,0.00221,0.020428
2020-01-01 3:00,16 ,1.700857143,2.306308333,0.442742857,0.035945455,1.082983333,0.0427875,0.004714286,0.023235714,3.55068584,0.799694878,0.0089,1.081,0.183789,0.027224,0.006972,0.00006,0.000988,0.004018,0.127855,0.00005,0.005834,0.019367,0.003953,0.00023,0.002952,0.009302,0.025437
2020-01-01 4:00,18 ,1.742357143,2.463908333,0.487842857,0.038745455,1.179483333,0.0609875,0.005214286,0.025435714,3.25888784,0.793216078,0.0089,1.149,0.295322,0.026072,0.00864,0.00006,0.000648,0.004359,0.128823,0.00005,0.010374,0.021256,0.004115,0.00027,0.003101,0.021216,0.027802
2020-01-01 5:00,16 ,1.801757143,2.432308333,0.532642857,0.041345455,1.199483333,0.0953875,0.007914286,0.026235714,3.06721384,0.745153878,0.0089,1.093,0.312654,0.020851,0.0084,0.00006,0.000969,0.004075,0.12217,0.00005,0.010719,0.019395,0.003417,0.000129,0.003387,0.021091,0.021963
2020-01-01 6:00,20 ,1.900057143,2.570408333,0.520142857,0.044045455,1.233183333,0.1017875,0.009414286,0.024335714,2.85681684,0.639539378,0.0089,1.082,0.268028,0.021128,0.007848,0.00006,0.00059,0.003818,0.111629,0.00005,0.008085,0.018836,0.003675,0.000267,0.003263,0.013398,0.019257
2020-01-01 7:00,16 ,1.915057143,2.691108333,0.499042857,0.045745455,1.315183333,0.1018875,0.006614286,0.021135714,3.08637584,0.756624778,0.0089,1.15,0.202268,0.023444,0.006836,0.00006,0.001129,0.004699,0.10801,0.00005,0.006342,0.020885,0.004545,0.000261,0.003952,0.0087,0.019204
2020-01-01 8:00,15 ,2.010057143,3.215708333,0.514242857,0.047445455,1.522583333,0.0862875,0.004714286,0.022935714,2.90473384,0.821812878,0.0089,1.114,0.207383,0.025569,0.005688,0.000276,0.000714,0.00417,0.095984,0.00005,0.004546,0.023033,0.004398,0.000448,0.003966,0.007231,0.022586
2020-01-01 9:00,24 ,2.007457143,3.972708333,0.513342857,0.048045455,1.794783333,0.0878875,0.007114286,0.021135714,2.89422784,0.745441578,0.0089,1.246,0.205769,0.025166,0.006105,0.000874,0.000682,0.004849,0.108609,0.00005,0.006196,0.025598,0.004526,0.000504,0.005252,0.009426,0.021173
2020-01-01 10:00,24 ,2.003457143,4.923208333,0.537442857,0.048845455,2.131083333,0.0873875,0.011814286,0.019335714,3.04714984,0.798151978,0.0089,1.283,0.226969,0.028174,0.005978,0.000259,0.000838,0.005366,0.113217,0.00005,0.006422,0.059452,0.004735,0.000632,0.005306,0.010379,0.020924
2020-01-01 11:00,29 ,2.074257143,6.433408333,0.630242857,0.050645455,2.673583333,0.0905875,0.009414286,0.019035714,3.30308184,0.828088678,0.0208186,1.404,0.230917,0.02246,0.005158,0.00006,0.000946,0.005823,0.117574,0.000109,0.006887,0.032347,0.004776,0.000839,0.005627,0.013046,0.021726
2020-01-01 12:00,30 ,2.265657143,8.908508333,0.742542857,0.055345455,3.645783333,0.0865875,0.011214286,0.018535714,3.16149084,0.741477478,0.0089,1.419,0.228091,0.021901,0.006679,0.000772,0.000857,0.005776,0.121483,0.00018,0.006993,0.029616,0.004566,0.000839,0.005443,0.009672,0.020226
2020-01-01 13:00,30 ,2.355957143,10.07910833,0.839842857,0.063745455,4.188783333,0.0897875,0.013614286,0.018135714,3.22819284,0.745526878,0.0089,1.453,0.212005,0.021027,0.005961,0.000509,0.00077,0.00536,0.123456,0.000201,0.00693,0.028045,0.00397,0.000685,0.005316,0.009386,0.018388
2020-01-01 14:00,32 ,2.452757143,10.27860833,0.934542857,0.073645455,4.392283333,0.0881875,0.010914286,0.018335714,3.16536684,0.700321278,0.0089,1.57,0.194551,0.021834,0.006217,0.00006,0.000671,0.006979,0.145059,0.00005,0.005854,0.038035,0.004174,0.000781,0.005774,0.008292,0.017053
2020-01-01 15:00,34 ,2.664157143,10.08390833,1.063642857,0.088745455,4.535883333,0.0781875,0.013414286,0.019235714,3.56100684,0.774768978,0.0089,1.603,0.170762,0.021224,0.00502,0.000639,0.000871,0.005642,0.143455,0.0003,0.005342,0.027932,0.003795,0.000735,0.005496,0.006096,0.015158
2020-01-01 16:00,36 ,2.855657143,10.78790833,1.122642857,0.089845455,4.852383333,0.0650875,0.014514286,0.019635714,3.35171784,0.795045778,0.0089,1.742,0.18134,0.026768,0.006258,0.000615,0.000784,0.006241,0.171102,0.000207,0.006352,0.033421,0.003862,0.000895,0.005968,0.00671,0.015394
2020-01-01 17:00,32 ,3.210657143,9.793308333,1.278742857,0.096045455,4.821383333,0.0724875,0.015614286,0.023335714,3.86135184,0.866429878,0.0089,1.953,0.199636,0.023865,0.00559,0.000727,0.0007,0.006249,0.146623,0.000186,0.005174,0.031651,0.003602,0.000922,0.006957,0.007062,0.015105
2020-01-01 18:00,36 ,3.518357143,9.284608333,1.471142857,0.110345455,4.823383333,0.0884875,0.015114286,0.022835714,3.55857384,0.847656378,0.0089,1.995,0.235951,0.021038,0.004571,0.00006,0.000518,0.006284,0.133514,0.000262,0.005831,0.032614,0.003626,0.00082,0.007641,0.007898,0.015302
2020-01-01 19:00,36 ,3.779557143,9.961608333,1.507342857,0.106245455,5.123683333,0.0904875,0.014314286,0.023235714,3.68974484,0.910629778,0.0089,2.015,0.193599,0.023383,0.005532,0.000347,0.000694,0.006065,0.14056,0.000127,0.006453,0.032131,0.003419,0.000806,0.007688,0.006214,0.015436
2020-01-01 20:00,37 ,3.885057143,10.38210833,1.429542857,0.104045455,5.289083333,0.0947875,0.014214286,0.021035714,3.73619684,0.962765478,0.0089,2.105,0.200532,0.021291,0.005624,0.00006,0.000864,0.006614,0.151856,0.000185,0.007156,0.03403,0.003669,0.000978,0.008521,0.008145,0.014806
2020-01-01 21:00,34 ,4.005357143,10.55570833,1.484342857,0.104745455,5.439683333,0.0967875,0.011114286,0.020135714,4.64497884,1.034430278,0.0089,2.068,0.227585,0.018677,0.006381,0.000714,0.001112,0.006837,0.157175,0.000113,0.007557,0.035179,0.003551,0.000928,0.009815,0.009044,0.01517
2020-01-01 22:00,38 ,3.585857143,9.814308333,1.324842857,0.100045455,4.945783333,0.0987875,0.012714286,0.021135714,4.80842784,1.077726278,0.0089,2.052,0.239763,0.020826,0.006235,0.000677,0.000666,0.006387,0.162404,0.000169,0.006778,0.036161,0.003645,0.000882,0.009226,0.008355,0.016343
2020-01-01 23:00,35 ,3.528757143,9.676708333,1.272742857,0.099145455,4.823483333,0.0913875,0.012214286,0.016835714,4.77316084,1.042500278,0.0089,2.061,0.232248,0.022815,0.006442,0.000865,0.000739,0.006999,0.168958,0.000288,0.007281,0.037211,0.00399,0.001039,0.008811,0.00853,0.016976
2020-01-02 0:00,35 ,3.498657143,9.291308333,1.252742857,0.098745455,4.649483333,0.0893875,0.010014286,0.021135714,5.03014684,1.049703278,0.0191403,2.006,0.232925,0.021334,0.006605,0.000491,0.001156,0.006801,0.173251,0.000439,0.007648,0.037422,0.003825,0.001088,0.008686,0.009368,0.017321
2020-01-02 1:00,38 ,3.483857143,9.430808333,1.245342857,0.097145455,4.659483333,0.0857875,0.011114286,0.020035714,4.77099484,1.028775278,0.0089,2.05,0.229436,0.022919,0.007848,0.001956,0.000725,0.006692,0.170916,0.00015,0.007375,0.0385,0.003639,0.001004,0.008647,0.003864,0.018502
2020-01-02 2:00,35 ,3.656457143,9.967308333,1.291142857,0.099045455,4.929783333,0.0806875,0.011614286,0.023035714,4.15120484,0.943629578,0.0089,2.106,0.217784,0.02361,0.00486,0.000353,0.001062,0.006668,0.163767,0.000255,0.006479,0.037521,0.004038,0.001233,0.008396,0.009315,0.017761
2020-01-02 3:00,46 ,3.765957143,9.855308333,1.159842857,0.101545455,4.947483333,0.0916875,0.012114286,0.017535714,4.05885284,0.933437278,0.0089,2.17,0.195592,0.021929,0.005542,0.00006,0.000885,0.006416,0.142412,0.000245,0.005438,0.033953,0.003633,0.001245,0.008012,0.005822,0.017211
2020-01-02 4:00,38 ,4.069357143,10.32120833,1.244842857,0.106045455,5.243983333,0.0847875,0.012314286,0.020935714,3.72891084,0.914246478,0.0089,2.136,0.19831,0.021143,0.00582,0.000803,0.000795,0.006314,0.138191,0.000213,0.004931,0.033343,0.003566,0.001103,0.008265,0.005149,0.017146
2020-01-02 5:00,35 ,4.150457143,10.42140833,1.148542857,0.106945455,5.268383333,0.0894875,0.013214286,0.020035714,3.84495684,0.944866478,0.0089,2.231,0.208994,0.021319,0.005538,0.00053,0.000812,0.006359,0.132357,0.000284,0.004928,0.033361,0.003265,0.001236,0.008447,0.00465,0.017286
2020-01-02 6:00,40 ,4.059457143,10.41380833,1.114342857,0.105245455,5.216183333,0.0898875,0.009814286,0.018535714,3.64799984,0.949682678,0.0089,2.268,0.227249,0.024851,0.00631,0.00034,0.000939,0.006763,0.141215,0.000323,0.004905,0.03479,0.003764,0.001237,0.008759,0.004563,0.017689
2020-01-02 7:00,38 ,4.150557143,10.41970833,1.092142857,0.105645455,5.223083333,0.0934875,0.012614286,0.018335714,4.00129484,1.150657278,0.0089,2.369,0.253153,0.02577,0.005993,0.000561,0.000969,0.007193,0.147251,0.000322,0.005336,0.033514,0.003189,0.001241,0.008579,0.006852,0.017521
2020-01-02 8:00,35 ,4.080757143,10.44050833,1.164242857,0.106345455,5.238483333,0.0902875,0.011814286,0.021435714,3.38419084,1.038238278,0.0089,2.231,0.250793,0.030051,0.006627,0.00006,0.001197,0.007171,0.150468,0.000183,0.005596,0.034297,0.003371,0.001412,0.008963,0.006674,0.018441
2020-01-02 9:00,35 ,4.381957143,10.70930833,1.243842857,0.112145455,5.444083333,0.0988875,0.011714286,0.024535714,3.58692584,1.119044278,0.0089,2.36,0.201378,0.032048,0.007735,0.00006,0.000933,0.007208,0.171691,0.000254,0.006585,0.032477,0.002861,0.001379,0.008311,0.007573,0.016751
2020-01-02 10:00,38 ,4.549857143,12.02790833,1.337842857,0.121945455,5.971283333,0.0835875,0.012914286,0.027335714,3.56368384,1.201124278,0.0089,2.364,0.194419,0.040495,0.005958,0.000483,0.000885,0.008128,0.190638,0.000275,0.006403,0.043602,0.003178,0.001504,0.008486,0.007839,0.017231
2020-01-02 11:00,44 ,4.565457143,13.50780833,1.455242857,0.136045455,6.588683333,0.0908875,0.012914286,0.034135714,4.23382684,1.377521278,0.0089,2.58,0.215968,0.058972,0.006863,0.00006,0.001229,0.011434,0.220075,0.000445,0.006907,0.062208,0.003216,0.001563,0.008508,0.00794,0.017976
2020-01-02 12:00,51 ,5.159357143,17.44400833,1.645442857,0.143745455,7.934783333,0.0776875,0.015314286,0.054535714,4.51401084,1.442773278,0.0089,2.961,0.2474,0.072285,0.006297,0.000791,0.001121,0.015937,0.274573,0.000629,0.007704,0.074604,0.004039,0.002023,0.010036,0.008655,0.018727
2020-01-02 13:00,58 ,5.483757143,19.33100833,1.772142857,0.145645455,8.820683333,0.0777875,0.014814286,0.068435714,4.41650284,1.350006278,0.0271818,3.037,0.236128,0.080319,0.007501,0.001183,0.001079,0.01809,0.301499,0.000811,0.008445,0.090001,0.003775,0.001938,0.009896,0.008388,0.018757
2020-01-02 14:00,53 ,5.696357143,17.69690833,1.785742857,0.140045455,8.408583333,0.1060875,0.014014286,0.064135714,4.57445684,1.418031278,0.0581737,3.241,0.266916,0.070953,0.008091,0.00006,0.001489,0.020351,0.28106,0.000856,0.00787,0.161565,0.004356,0.001824,0.010696,0.005477,0.017853
2020-01-02 15:00,51 ,6.227657143,17.77040833,1.890742857,0.134045455,8.735183333,0.1263875,0.012714286,0.052135714,4.79467684,1.479098278,0.0214365,3.298,0.288089,0.062004,0.009795,0.000853,0.001926,0.021125,0.252809,0.001069,0.00799,0.238168,0.004006,0.001889,0.011828,0.004999,0.019248
2020-01-02 16:00,54 ,6.787957143,17.62990833,1.848242857,0.130345455,8.943983333,0.1403875,0.012414286,0.049935714,5.50510784,1.573613278,0.0474838,3.567,0.339642,0.065202,0.009546,0.001228,0.004481,0.028226,0.283328,0.002293,0.00814,0.120655,0.003771,0.002017,0.01286,0.001761,0.020091
2020-01-02 17:00,60 ,6.836557143,18.13370833,2.099242857,0.134745455,9.162783333,0.1387875,0.011014286,0.058735714,5.29162384,1.527707278,0.0089,3.625,0.37244,0.069623,0.010435,0.000823,0.006556,0.03504,0.329919,0.003313,0.01044,0.145503,0.003891,0.002061,0.01583,0.003586,0.023325
2020-01-02 18:00,59 ,6.182857143,16.96470833,1.859242857,0.120645455,8.532883333,0.1527875,0.013514286,0.050935714,5.59136784,1.494388278,0.0261244,3.451,0.359298,0.059244,0.008748,0.000582,0.003965,0.023987,0.250534,0.002014,0.008618,0.080261,0.003948,0.002073,0.014011,0.003555,0.023787
2020-01-02 19:00,58 ,6.248257143,17.65550833,1.532542857,0.111745455,8.744983333,0.1818875,0.011514286,0.041935714,5.61814984,1.599307278,0.0422853,3.391,0.39713,0.051167,0.009272,0.000893,0.002512,0.018108,0.219103,0.000899,0.005708,0.070855,0.004897,0.002359,0.012472,0.00195,0.026824
2020-01-02 20:00,61 ,6.003857143,18.25720833,1.291942857,0.102645455,8.697683333,0.1864875,0.011014286,0.038935714,5.53540584,1.513635278,0.0089,3.301,0.394535,0.041927,0.009635,0.000897,0.001632,0.015491,0.192337,0.000679,0.004931,0.069445,0.00562,0.002461,0.01139,0.002271,0.029785
2020-01-02 21:00,57 ,5.905257143,19.13460833,1.099142857,0.096545455,8.706983333,0.1726875,0.010214286,0.033535714,5.12821384,1.461216278,0.0089,3.336,0.388591,0.035142,0.009837,0.00086,0.001519,0.014014,0.181701,0.00062,0.00476,0.057456,0.006684,0.002509,0.011156,0.00167,0.03376
2020-01-02 22:00,55 ,5.729657143,19.04050833,0.906142857,0.091745455,8.575783333,0.1770875,0.011614286,0.029435714,5.52308584,1.573706278,0.031356,3.214,0.387532,0.029724,0.008763,0.000804,0.001573,0.012984,0.180246,0.000537,0.005537,0.05385,0.006761,0.002378,0.011046,0.001247,0.035626
2020-01-02 23:00,58 ,5.073757143,17.04330833,0.799142857,0.084445455,7.700083333,0.1729875,0.011014286,0.025435714,5.74850784,1.586902278,0.0089,3.224,0.417825,0.028214,0.008679,0.000358,0.001207,0.013099,0.18128,0.000679,0.005777,0.054965,0.008679,0.002554,0.011522,0.003386,0.040629
2020-01-03 0:00,60 ,5.093657143,17.65730833,0.830342857,0.082645455,7.824183333,0.1560875,0.010814286,0.025635714,6.74972284,1.925568278,0.0089,3.221,0.436772,0.027341,0.009319,0.000486,0.001801,0.014315,0.194201,0.000735,0.005265,0.055766,0.00883,0.002674,0.011709,0.002725,0.04042
2020-01-03 1:00,61 ,5.263457143,16.90060833,1.074042857,0.084845455,7.726683333,0.1437875,0.009814286,0.027435714,6.89181684,1.918046278,0.0341052,3.477,0.486076,0.032315,0.010176,0.001107,0.002821,0.018463,0.32952,0.001324,0.006314,0.168066,0.00695,0.002686,0.01529,0.002413,0.040184
2020-01-03 2:00,60 ,5.514657143,16.80050833,1.289142857,0.089145455,7.909383333,0.1782875,0.008914286,0.026835714,9.21232484,2.259221278,0.0089,3.48,0.538741,0.033992,0.010401,0.00152,0.00326,0.018506,0.218976,0.001398,0.005826,0.075444,0.007754,0.00266,0.015789,0.00173,0.038365
2020-01-03 3:00,69 ,5.587657143,16.77550833,1.354242857,0.087745455,7.971483333,0.2566875,0.008214286,0.025635714,8.53698584,2.063191278,0.0089,3.646,0.703008,0.017421,0.007837,0.001031,0.001373,0.012965,0.168235,0.000802,0.004987,0.05931,0.009193,0.002609,0.015096,0.001592,0.047285
2020-01-03 4:00,66 ,6.029457143,18.23870833,1.355442857,0.087945455,8.554283333,0.2789875,0.010114286,0.021835714,7.66662984,1.947172278,0.0466177,3.684,0.63645,0.01859,0.007844,0.0012,0.001336,0.012603,0.166631,0.000639,0.00419,0.057734,0.00866,0.002801,0.014402,0.000195,0.05014
2020-01-03 5:00,61 ,6.028157143,18.25280833,1.163942857,0.084645455,8.573983333,0.2839875,0.010614286,0.020735714,7.35891484,1.952581278,0.0089,3.431,0.542395,0.017222,0.008536,0.000925,0.000952,0.012216,0.169736,0.000529,0.004724,0.054853,0.008151,0.00259,0.012226,0.001079,0.050125
2020-01-03 6:00,66 ,6.085257143,18.37790833,1.055042857,0.080845455,8.561283333,0.2616875,0.009914286,0.017835714,7.19569984,1.922636278,0.0089,3.619,0.554818,0.015877,0.00752,0.000633,0.001408,0.012107,0.175696,0.000463,0.004315,0.055293,0.008393,0.002898,0.012737,0.002405,0.054423
2020-01-03 7:00,61 ,5.929657143,18.17600833,0.942342857,0.077145455,8.489083333,0.2432875,0.007314286,0.018135714,6.63712584,1.818700278,0.0089,3.604,0.534621,0.019491,0.009201,0.000456,0.0015,0.012896,0.188405,0.000478,0.004827,0.054775,0.007502,0.002882,0.01191,0.002256,0.056455
2020-01-03 8:00,59 ,6.020457143,17.67820833,0.802542857,0.072545455,8.280983333,0.2387875,0.008314286,0.019635714,5.91122984,1.760335278,0.0204114,3.641,0.520693,0.020837,0.009448,0.0008,0.001249,0.013427,0.221019,0.000327,0.006107,0.056505,0.007728,0.003173,0.011416,0.005023,0.05676
2020-01-03 9:00,55 ,5.812057143,17.41780833,0.669642857,0.075545455,8.028383333,0.2043875,0.008514286,0.022935714,5.46209084,1.880233278,0.0590875,3.336,0.484926,0.031997,0.012268,0.00006,0.001222,0.015235,0.269072,0.000213,0.007001,0.072438,0.007522,0.003292,0.009564,0.005696,0.05061
2020-01-03 10:00,54 ,5.844257143,16.63670833,0.766842857,0.094545455,7.698683333,0.1813875,0.016014286,0.036935714,5.30212584,1.538731278,0.058228,3.371,0.480757,0.073485,0.016285,0.000807,0.001157,0.020716,0.293374,0.000384,0.004132,0.097572,0.008755,0.003409,0.008637,0.000195,0.051721
2020-01-03 11:00,56 ,5.735557143,14.67720833,0.650442857,0.104345455,6.927883333,0.2087875,0.036714286,0.057435714,5.69047384,1.827164278,0.1470162,3.41,0.478209,0.087961,0.017793,0.000342,0.00132,0.020933,0.303617,0.000216,0.003719,0.091277,0.00989,0.003304,0.008952,0.000195,0.04897
2020-01-03 12:00,59 ,5.264357143,13.55100833,0.716342857,0.103845455,6.335483333,0.1870875,0.031814286,0.066935714,5.57733984,1.847982278,0.3726042,3.247,0.488667,0.10004,0.017648,0.001622,0.001429,0.021933,0.303004,0.000307,0.005452,0.089321,0.009224,0.003088,0.009212,0.001947,0.047832
2020-01-03 13:00,54 ,5.314657143,15.14780833,0.992342857,0.108645455,6.903983333,0.1708875,0.025314286,0.079735714,6.05480684,1.855009278,0.549724,3.074,0.461436,0.097233,0.016688,0.001507,0.001357,0.022826,0.278639,0.000252,0.005452,0.078074,0.00847,0.002744,0.008467,0.002338,0.044105
2020-01-03 14:00,54 ,5.328257143,16.12670833,1.180242857,0.117345455,7.450683333,0.1724875,0.023614286,0.087535714,4.04602384,1.059631278,0.2700452,2.874,0.424203,0.107789,0.016419,0.00138,0.001283,0.021013,0.266474,0.000239,0.005016,0.075327,0.008188,0.002409,0.007011,0.000933,0.039413
2020-01-03 15:00,39 ,3.662057143,10.62740833,0.714242857,0.093745455,5.112683333,0.1518875,0.020914286,0.082635714,3.93080784,1.064441278,0.25213,1.846,0.272448,0.079905,0.012352,0.000584,0.001333,0.015468,0.199384,0.000115,0.003694,0.054948,0.005853,0.001519,0.005403,0.000195,0.027466
2020-01-03 16:00,33 ,3.163557143,9.340008333,0.640542857,0.078045455,4.363983333,0.1253875,0.020114286,0.074535714,4.14499184,1.060216278,0.2037927,1.898,0.28575,0.088691,0.013167,0.000927,0.001941,0.018636,0.208344,0.000136,0.004326,0.078899,0.005323,0.001438,0.004909,0.000195,0.028138
2020-01-03 17:00,40 ,3.416257143,10.12110833,0.728842857,0.080245455,4.698983333,0.1140875,0.016714286,0.082935714,3.98215684,1.048879278,0.0662113,1.919,0.28129,0.084215,0.012812,0.000588,0.001802,0.017587,0.207673,0.000288,0.004441,0.061064,0.005572,0.001491,0.005918,0.000195,0.026901
2020-01-03 18:00,34 ,3.154557143,9.219008333,0.626942857,0.075145455,4.319083333,0.1129875,0.016214286,0.081735714,3.70214484,1.207459278,0.1001147,1.712,0.27487,0.076124,0.011746,0.00006,0.001524,0.015594,0.200652,0.00005,0.00463,0.051076,0.00477,0.001294,0.005232,0.002702,0.022494
2020-01-03 19:00,29 ,2.900957143,8.651008333,0.563342857,0.071745455,3.847383333,0.0999875,0.019514286,0.078035714,4.07302884,1.398552278,0.1507623,1.666,0.280377,0.075287,0.014188,0.000677,0.001907,0.015914,0.219493,0.000156,0.006945,0.04997,0.004485,0.001318,0.005158,0.004721,0.022223
2020-01-03 20:00,32 ,2.988057143,8.648808333,0.649542857,0.070745455,3.909383333,0.1111875,0.019714286,0.068635714,4.68471784,1.469461278,0.1035682,1.812,0.316658,0.064525,0.015222,0.000655,0.001468,0.016122,0.213969,0.00005,0.006288,0.05275,0.004686,0.001392,0.007195,0.005393,0.024221
2020-01-03 21:00,38 ,3.418457143,9.130708333,0.589442857,0.071745455,4.218883333,0.1470875,0.017814286,0.047035714,5.24252184,1.555438278,0.1448287,2.022,0.346252,0.052519,0.016068,0.000978,0.001245,0.015519,0.212294,0.00005,0.005663,0.051009,0.005806,0.001611,0.008664,0.003139,0.028368
2020-01-03 22:00,42 ,3.652757143,9.946608333,0.603342857,0.074245455,4.627383333,0.1405875,0.020214286,0.048835714,5.50860384,1.501340278,0.1120065,2.183,0.376802,0.053774,0.015987,0.00006,0.001492,0.016325,0.24869,0.00005,0.007116,0.052078,0.006289,0.001707,0.008311,0.007956,0.03031
2020-01-03 23:00,42 ,3.776457143,10.38110833,0.634442857,0.074145455,4.784883333,0.1548875,0.020514286,0.039535714,5.69467184,1.425475278,0.0991565,2.206,0.398545,0.046829,0.014738,0.00006,0.001559,0.017382,0.242893,0.000183,0.006122,0.052954,0.006852,0.001608,0.007587,0.005563,0.031789
2020-01-04 0:00,42 ,3.744257143,10.65110833,0.675042857,0.073845455,4.884083333,0.1613875,0.019414286,0.035635714,5.58719984,1.522180278,0.1209102,2.215,0.405446,0.045513,0.014655,0.00006,0.001618,0.017039,0.244793,0.000141,0.005859,0.053894,0.007362,0.001765,0.007338,0.004416,0.036895
2020-01-04 1:00,41 ,3.729957143,10.50850833,0.627142857,0.073145455,4.816083333,0.1652875,0.017114286,0.032935714,5.56183484,1.490325278,0.1023071,2.275,0.419053,0.049151,0.013917,0.000339,0.001611,0.016076,0.254794,0.00005,0.005584,0.053314,0.007966,0.001711,0.007358,0.008507,0.03878
2020-01-04 2:00,40 ,3.786857143,10.46100833,0.628142857,0.077245455,4.759883333,0.1629875,0.018214286,0.035035714,4.68097184,1.326664278,0.0857779,2.229,0.411368,0.046291,0.01437,0.000277,0.001563,0.015602,0.252819,0.000122,0.005392,0.050744,0.008058,0.001752,0.006746,0.005108,0.039565
2020-01-04 3:00,40 ,3.623857143,9.312008333,0.522742857,0.071045455,4.398283333,0.1649875,0.018514286,0.031435714,4.40978584,1.277331278,0.0089,2.166,0.362284,0.04768,0.013528,0.000283,0.001388,0.013637,0.204569,0.00005,0.004655,0.044912,0.007727,0.001637,0.006168,0.002446,0.040488
2020-01-04 4:00,30 ,3.504557143,8.835608333,0.473842857,0.064945455,4.096283333,0.1489875,0.019614286,0.030535714,4.51137984,1.324972278,0.1014578,2.09,0.351437,0.045921,0.012871,0.00006,0.001051,0.01303,0.201728,0.00005,0.004413,0.043471,0.007695,0.001526,0.005896,0.00356,0.039558
2020-01-04 5:00,36 ,3.532657143,8.857008333,0.530942857,0.075745455,4.087283333,0.1472875,0.020214286,0.030735714,5.78155884,1.629208278,0.0089,2.155,0.368772,0.04518,0.015382,0.000268,0.001393,0.014008,0.206694,0.00023,0.004622,0.045406,0.008104,0.001548,0.006212,0.000945,0.040172
2020-01-04 6:00,43 ,3.615257143,10.09990833,0.591942857,0.077145455,4.516383333,0.1230875,0.019614286,0.032335714,6.40283884,1.822787278,0.0936154,2.245,0.405338,0.05715,0.017686,0.00038,0.001737,0.018118,0.285318,0.000283,0.011956,0.053249,0.007453,0.001934,0.007193,0.009254,0.038263
2020-01-04 7:00,44 ,3.908857143,11.43680833,0.723142857,0.083945455,5.038583333,0.1222875,0.017314286,0.035835714,6.67831584,1.981469278,0.0693618,2.474,0.466137,0.062808,0.019866,0.000457,0.002368,0.020329,0.35176,0.000571,0.016973,0.062459,0.008575,0.002115,0.008558,0.012328,0.042145
2020-01-04 8:00,50 ,3.978157143,11.88000833,0.819042857,0.092545455,5.317283333,0.1724875,0.019614286,0.039535714,6.02987684,2.162089278,0.0479029,2.444,0.48012,0.066539,0.019384,0.00006,0.002224,0.01859,0.317105,0.000327,0.013148,0.071814,0.008092,0.00207,0.010306,0.012627,0.040803
2020-01-04 9:00,47 ,3.765757143,11.73880833,0.928842857,0.084045455,5.300783333,0.2036875,0.019214286,0.039435714,6.85854484,3.571712278,0.0904273,2.495,0.427183,0.072475,0.018257,0.00006,0.001862,0.018336,0.297303,0.000426,0.013628,0.119851,0.009538,0.002003,0.015129,0.011162,0.046464
2020-01-04 10:00,59 ,3.852957143,13.21040833,0.929342857,0.082545455,5.729383333,0.1710875,0.020714286,0.064735714,6.83679984,2.346994278,0.0937634,2.616,0.422912,0.095491,0.022248,0.00063,0.001617,0.020074,0.384973,0.000552,0.020306,0.136402,0.009661,0.002323,0.016572,0.01568,0.046058
2020-01-04 11:00,59 ,4.131057143,18.37100833,0.881142857,0.090845455,7.065683333,0.1235875,0.024114286,0.098035714,4.69903084,1.460406278,0.0673099,2.526,0.422091,0.117514,0.019024,0.000969,0.002,0.023624,0.401065,0.000685,0.021265,0.147412,0.008078,0.002165,0.01285,0.007202,0.040736
2020-01-04 12:00,42 ,3.698057143,13.98810833,0.691042857,0.081045455,6.049683333,0.1727875,0.025414286,0.082435714,4.74508784,1.558212278,0.0978005,2.133,0.31756,0.065753,0.01388,0.000915,0.001636,0.019424,0.255082,0.000395,0.013956,0.097809,0.006009,0.001679,0.009244,0.000195,0.028762
2020-01-04 13:00,51 ,4.068057143,14.27030833,0.681242857,0.082445455,6.079383333,0.2058875,0.027514286,0.062835714,3.57498184,1.293503278,0.1549232,2.356,0.371021,0.061594,0.012496,0.00053,0.001614,0.021936,0.249817,0.000582,0.009617,0.079221,0.005609,0.002265,0.007842,0.000195,0.028522
2020-01-04 14:00,41 ,3.746457143,13.02630833,0.489742857,0.071045455,5.681783333,0.1798875,0.021114286,0.052235714,3.05807784,1.011561278,0.0224377,2.06,0.292807,0.059915,0.009859,0.000721,0.001289,0.017033,0.204365,0.0003,0.00576,0.062271,0.004533,0.00208,0.005906,0.000195,0.022575
2020-01-04 15:00,30 ,3.120257143,9.530508333,0.328942857,0.056245455,4.283483333,0.1243875,0.016614286,0.047235714,4.20333384,1.271260278,0.0558624,1.842,0.260598,0.053906,0.008045,0.000885,0.000913,0.013954,0.175414,0.000253,0.004413,0.047264,0.004339,0.001588,0.005161,0.000195,0.021477
